,ID,subtech_ID,Name,Description,tactics
9198,,0.1,Replication Through Removable Media,The malware drops itself onto removable media and relies on Autorun to execute the malicious file when a user opens the removable media on another system.,"Initial Access, Lateral Movement"
9199,,0.1,Replication Through Removable Media,The malware can propagate via removable media using an autorun.inf file or the CVE-2010-2568 LNK vulnerability.,"Initial Access, Lateral Movement"
9200,,0.1,Replication Through Removable Media,The threat actors may have used the malware malware to move onto air-gapped networks. the malware targets removable drives to spread to other systems by modifying the drive to use Autorun to execute or by hiding legitimate document files and copying an executable to the folder with the same name as the legitimate document.,"Initial Access, Lateral Movement"
9201,,0.1,Replication Through Removable Media,The malware can spread itself by infecting other portable executable files on removable drives.	,"Initial Access, Lateral Movement"
9202,,0.1,Replication Through Removable Media,The malware has the ability to use removable drives to spread through compromised networks.,"Initial Access, Lateral Movement"
9203,,0.1,Replication Through Removable Media,The malware has functionality to copy itself to removable media.,"Initial Access, Lateral Movement"
9204,,0.1,Replication Through Removable Media,The malware contains modules to infect USB sticks and spread laterally to other Windows systems the stick is plugged into using Autorun functionality.,"Initial Access, Lateral Movement"
9205,,0.1,Replication Through Removable Media,The malware searches for removable media and duplicates itself onto it.,"Initial Access, Lateral Movement"
9206,,0.1,Replication Through Removable Media,The malware can spread across systems by infecting removable media.,"Initial Access, Lateral Movement"
9207,,0.1,Replication Through Removable Media,The malware variants used the Windows AUTORUN feature to spread through USB propagation.,"Initial Access, Lateral Movement"
9208,,0.1,Replication Through Removable Media,Part of the threat actors's operation involved using the malware modules to copy itself to air-gapped machines and using files written to USB sticks to transfer data and command traffic.,"Initial Access, Lateral Movement"
9209,,0.1,Replication Through Removable Media,"The malware drops itself onto removable media devices and creates an autorun.inf file with an instruction to run that file. When the device is inserted into another system, it opens autorun.inf and loads the malware.","Initial Access, Lateral Movement"
9210,,0.1,Replication Through Removable Media,The threat actors has attempted to transfer the malware from an infected USB device by copying an Autorun function to the target machine.,"Initial Access, Lateral Movement"
9211,,0.1,Replication Through Removable Media,The threat actors has used a customized the malware variant which could spread through USB connections.,"Initial Access, Lateral Movement"
9212,,0.1,Replication Through Removable Media,The threat actors has used malicious DLLs to spread malware to connected removable USB drives on infected machines.,"Initial Access, Lateral Movement"
9213,,0.1,Replication Through Removable Media,"The threat actors actors have mailed USB drives to potential victims containing malware that downloads and installs various backdoors, including in some cases for ransomware operations.","Initial Access, Lateral Movement"
9214,,0.1,Replication Through Removable Media,The threat actors's selective infector modifies executables stored on removable media as a method of spreading across computers.,"Initial Access, Lateral Movement"
9215,,0.1,Replication Through Removable Media,The threat actors has used a dropper that employs a worm infection strategy using a removable device to breach a secure network environment.,"Initial Access, Lateral Movement"
9216,,0.1,Replication Through Removable Media,The threat actors uses a tool to infect connected USB devices and transmit itself to air-gapped computers when the infected USB device is inserted.,"Initial Access, Lateral Movement"
9217,T1496,,Resource Hijacking,"Adversaries may leverage the resources of co-opted systems in order to solve resource intensive problems, which may impact system and/or hosted service availability.",
9218,,0.1,Resource Hijacking,The malware is a kernel-mode rootkit used for cryptocurrency mining.,Impact
9219,,0.1,Resource Hijacking,"The malware can use system resources to mine cryptocurrency, dropping XMRig to mine Monero.",Impact
9220,,0.1,Resource Hijacking,"The malware harvested system resources to mine cryptocurrency, using XMRig to mine Monero.	",Impact
9221,,0.1,Resource Hijacking,The malware has created and run a Bitcoin cryptocurrency miner.,Impact
9222,,0.1,Resource Hijacking,The malware has the capability to run a cryptocurrency miner on the victim machine.,Impact
9223,,0.1,Resource Hijacking,The malware has used xmrig to mine cryptocurrency.,Impact
9224,,0.1,Resource Hijacking,The malware has loaded coinmining software onto systems to mine for Koto cryptocurrency. ,Impact
9225,,0.1,Resource Hijacking,The malware can download an additional module which has a cryptocurrency mining extension.,Impact
9226,,0.1,Resource Hijacking,"The threat actors has deployed XMRig Docker images to mine cryptocurrency. the threat actors has also infected Docker containers and Kubernetes clusters with XMRig, and used RainbowMiner and lolMiner for mining cryptocurrency.",Impact
9227,,0.1,Resource Hijacking,The threat actors has distributed cryptomining malware.,Impact
9228,,0.1,Resource Hijacking,The threat actors has used XMRIG to mine cryptocurrency on victim systems.,Impact
9229,,0.1,Resource Hijacking,The threat actors deployed a Monero cryptocurrency mining tool in a victim’s environment.,Impact
9230,T1207,,Rogue Domain Controller,"Adversaries may register a rogue Domain Controller to enable manipulation of Active Directory data. DCShadow may be used to create a rogue Domain Controller (DC). DCShadow is a method of manipulating Active Directory (AD) data, including objects and schemas, by registering (or reusing an inactive registration) and simulating the behavior of a DC. Once registered, a rogue DC may be able to inject and replicate changes into AD infrastructure for any domain object, including credentials and keys.",
9231,,0.1,Rogue Domain Controller,The malware’s LSADUMP::DCShadowmodule can be used to make AD updates by temporarily setting a computer to be a DC.,Defense Evasion
9232,T1014,,Rootkit,"Adversaries may use rootkits to hide the presence of programs, files, network connections, services, drivers, and other system components. Rootkits are programs that hide the existence of malware by intercepting/hooking and modifying operating system API calls that supply system information.",
9233,,0.1,Rootkit,The malware is a kernel-mode rootkit.,Defense Evasion
9234,,0.1,Rootkit,"The malware has used a modified copy of the open-source userland rootkit Azazel, named libxselinux.so, to hide the malware's operations and network activity.",Defense Evasion
9235,,0.1,Rootkit,"The malware can include a rootkit to hide processes, files, and startup.",Defense Evasion
9236,,0.1,Rootkit,The malware is a rootkit used by the threat actors.,Defense Evasion
9237,,0.1,Rootkit,"The malware hides from defenders by hooking libc function calls, hiding artifacts that would reveal its presence, such as the user account it creates to provide access and undermining strace, a tool often used to identify malware.",Defense Evasion
9238,,0.1,Rootkit,The malware uses a Windows rootkit to mask its binaries and other relevant files.,Defense Evasion
9239,,0.1,Rootkit,The malware is a kernel-mode rootkit that has the ability to hook system calls to hide specific files and fake network and CPU-related statistics to make the CPU load of the infected machine always appear low.,Defense Evasion
9240,,0.1,Rootkit,The malware has included a rootkit to evade defenses.	,Defense Evasion
9241,,0.1,Rootkit,The malware starts a rootkit from a malicious file dropped to disk.,Defense Evasion
9242,,0.1,Rootkit,The malware is a UEFI BIOS rootkit deployed to persist remote access software on some targeted systems.,Defense Evasion
9243,,0.1,Rootkit,The malware has modified /etc/ld.so.preload to overwrite readdir() and readdir64().,Defense Evasion
9244,,0.1,Rootkit,The malware is a Rootkit that has been used by the threat actors.  ,Defense Evasion
